codigo|nombre|total
C05526|Cliente 5526|6907.50
C05527|Cliente 5527|6908.75
C05528|Cliente 5528|6910.00
C05529|Cliente 5529|6911.25
C05530|Cliente 5530|6912.50
C05531|Cliente 5531|6913.75
C05532|Cliente 5532|6915.00
C05533|Cliente 5533|6916.25
C05534|Cliente 5534|6917.50
C05535|Cliente 5535|6918.75
C05536|Cliente 5536|6920.00
C05537|Cliente 5537|6921.25
C05538|Cliente 5538|6922.50
C05539|Cliente 5539|6923.75
C05540|Cliente 5540|6925.00
C05541|Cliente 5541|6926.25
C05542|Cliente 5542|6927.50
C05543|Cliente 5543|6928.75
C05544|Cliente 5544|6930.00
C05545|Cliente 5545|6931.25
C05546|Cliente 5546|6932.50
C05547|Cliente 5547|6933.75
C05548|Cliente 5548|6935.00
C05549|Cliente 5549|6936.25
C05550|Cliente 5550|6937.50
C05551|Cliente 5551|6938.75
C05552|Cliente 5552|6940.00
C05553|Cliente 5553|6941.25
C05554|Cliente 5554|6942.50
C05555|Cliente 5555|6943.75
C05556|Cliente 5556|6945.00
C05557|Cliente 5557|6946.25
C05558|Cliente 5558|6947.50
C05559|Cliente 5559|6948.75
C05560|Cliente 5560|6950.00
C05561|Cliente 5561|6951.25
C05562|Cliente 5562|6952.50
C05563|Cliente 5563|6953.75
C05564|Cliente 5564|6955.00
C05565|Cliente 5565|6956.25
C05566|Cliente 5566|6957.50
C05567|Cliente 5567|6958.75
C05568|Cliente 5568|6960.00
C05569|Cliente 5569|6961.25
C05570|Cliente 5570|6962.50
C05571|Cliente 5571|6963.75
C05572|Cliente 5572|6965.00
C05573|Cliente 5573|6966.25
C05574|Cliente 5574|6967.50
C05575|Cliente 5575|6968.75
C05576|Cliente 5576|6970.00
C05577|Cliente 5577|6971.25
C05578|Cliente 5578|6972.50
C05579|Cliente 5579|6973.75
C05580|Cliente 5580|6975.00
C05581|Cliente 5581|6976.25
C05582|Cliente 5582|6977.50
C05583|Cliente 5583|6978.75
C05584|Cliente 5584|6980.00
C05585|Cliente 5585|6981.25
C05586|Cliente 5586|6982.50
C05587|Cliente 5587|6983.75
C05588|Cliente 5588|6985.00
C05589|Cliente 5589|6986.25
C05590|Cliente 5590|6987.50
C05591|Cliente 5591|6988.75
C05592|Cliente 5592|6990.00
C05593|Cliente 5593|6991.25
C05594|Cliente 5594|6992.50
C05595|Cliente 5595|6993.75
C05596|Cliente 5596|6995.00
C05597|Cliente 5597|6996.25
C05598|Cliente 5598|6997.50
C05599|Cliente 5599|6998.75
C05600||7000.00
C05601|Cliente 5601|7001.25
C05602|Cliente 5602|7002.50
C05603|Cliente 5603|7003.75
C05604|Cliente 5604|7005.00
C05605|Cliente 5605|7006.25
C05606|Cliente 5606|7007.50
C05607|Cliente 5607|7008.75
C05608|Cliente 5608|7010.00
C05609|Cliente 5609|7011.25
C05610|Cliente 5610|7012.50
C05611|Cliente 5611|7013.75
C05612|Cliente 5612|7015.00
C05613|Cliente 5613|7016.25
C05614|Cliente 5614|7017.50
C05615|Cliente 5615|7018.75
C05616|Cliente 5616|7020.00
C05617|Cliente 5617|7021.25
C05618|Cliente 5618|7022.50
C05619|Cliente 5619|7023.75
C05620|Cliente 5620|7025.00
C05621|Cliente 5621|7026.25
C05622|Cliente 5622|7027.50
C05623|Cliente 5623|7028.75
C05624|Cliente 5624|7030.00
C05625|Cliente 5625|7031.25
C05626|Cliente 5626|7032.50
C05627|Cliente 5627|7033.75
C05628|Cliente 5628|7035.00
C05629|Cliente 5629|7036.25
C05630|Cliente 5630|7037.50
C05631|Cliente 5631|7038.75
C05632|Cliente 5632|7040.00
C05633|Cliente 5633|7041.25
C05634|Cliente 5634|7042.50
C05635|Cliente 5635|7043.75
C05636|Cliente 5636|7045.00
C05637|Cliente 5637|7046.25
C05638|Cliente 5638|7047.50
C05639|Cliente 5639|7048.75
C05640|Cliente 5640|7050.00
C05641|Cliente 5641|7051.25
C05642|Cliente 5642|7052.50
C05643|Cliente 5643|7053.75
C05644|Cliente 5644|7055.00
C05645|Cliente 5645|7056.25
C05646|Cliente 5646|7057.50
C05647|Cliente 5647|7058.75
C05648|Cliente 5648|7060.00
C05649|Cliente 5649|7061.25
C05650|Cliente 5650|7062.50
C05651|Cliente 5651|7063.75
C05652|Cliente 5652|7065.00
C05653|Cliente 5653|7066.25
C05654|Cliente 5654|7067.50
C05655|Cliente 5655|7068.75
C05656|Cliente 5656|7070.00
C05657|Cliente 5657|7071.25
C05658|Cliente 5658|7072.50
C05659|Cliente 5659|7073.75
C05660|Cliente 5660|7075.00
C05661|Cliente 5661|7076.25
C05662|Cliente 5662|7077.50
C05663|Cliente 5663|7078.75
C05664|Cliente 5664|7080.00
C05665|Cliente 5665|7081.25
C05666|Cliente 5666|7082.50
C05667|Cliente 5667|7083.75
C05668|Cliente 5668|7085.00
C05669|Cliente 5669|7086.25
C05670|Cliente 5670|7087.50
C05671|Cliente 5671|7088.75
C05672|Cliente 5672|7090.00
C05673|Cliente 5673|7091.25
C05674|Cliente 5674|7092.50
C05675|Cliente 5675|7093.75
C05676|Cliente 5676|7095.00
C05677|Cliente 5677|7096.25
C05678|Cliente 5678|7097.50
C05679|Cliente 5679|7098.75
C05680|Cliente 5680|7100.00
C05681|Cliente 5681|7101.25
C05682|Cliente 5682|7102.50
C05683|Cliente 5683|7103.75
C05684|Cliente 5684|7105.00
C05685|Cliente 5685|7106.25
C05686|Cliente 5686|7107.50
C05687|Cliente 5687|7108.75
C05688|Cliente 5688|7110.00
C05689|Cliente 5689|7111.25
C05690|Cliente 5690|7112.50
C05691|Cliente 5691|7113.75
C05692|Cliente 5692|7115.00
C05693|Cliente 5693|7116.25
C05694|Cliente 5694|7117.50
C05695|Cliente 5695|7118.75
C05696|Cliente 5696|7120.00
C05697|Cliente 5697|7121.25
C05698|Cliente 5698|7122.50
C05699|Cliente 5699|7123.75
C05700||7125.00
C05701|Cliente 5701|7126.25
C05702|Cliente 5702|7127.50
C05703|Cliente 5703|7128.75
C05704|Cliente 5704|7130.00
C05705|Cliente 5705|7131.25
C05706|Cliente 5706|7132.50
C05707|Cliente 5707|7133.75
C05708|Cliente 5708|7135.00
C05709|Cliente 5709|7136.25
C05710|Cliente 5710|7137.50
C05711|Cliente 5711|7138.75
C05712|Cliente 5712|7140.00
C05713|Cliente 5713|7141.25
C05714|Cliente 5714|7142.50
C05715|Cliente 5715|7143.75
C05716|Cliente 5716|7145.00
C05717|Cliente 5717|7146.25
C05718|Cliente 5718|7147.50
C05719|Cliente 5719|7148.75
C05720|Cliente 5720|7150.00
C05721|Cliente 5721|7151.25
C05722|Cliente 5722|7152.50
C05723|Cliente 5723|7153.75
C05724|Cliente 5724|7155.00
C05725|Cliente 5725|7156.25
C05726|Cliente 5726|7157.50
C05727|Cliente 5727|7158.75
C05728|Cliente 5728|7160.00
C05729|Cliente 5729|7161.25
C05730|Cliente 5730|7162.50
C05731|Cliente 5731|7163.75
C05732|Cliente 5732|7165.00
C05733|Cliente 5733|7166.25
C05734|Cliente 5734|7167.50
C05735|Cliente 5735|7168.75
C05736|Cliente 5736|7170.00
C05737|Cliente 5737|7171.25
C05738|Cliente 5738|7172.50
C05739|Cliente 5739|7173.75
C05740|Cliente 5740|7175.00
C05741|Cliente 5741|7176.25
C05742|Cliente 5742|7177.50
C05743|Cliente 5743|7178.75
C05744|Cliente 5744|7180.00
C05745|Cliente 5745|7181.25
C05746|Cliente 5746|7182.50
C05747|Cliente 5747|7183.75
C05748|Cliente 5748|7185.00
C05749|Cliente 5749|7186.25
C05750|Cliente 5750|7187.50
C05751|Cliente 5751|7188.75
C05752|Cliente 5752|7190.00
C05753|Cliente 5753|7191.25
C05754|Cliente 5754|7192.50
C05755|Cliente 5755|7193.75
C05756|Cliente 5756|7195.00
C05757|Cliente 5757|7196.25
C05758|Cliente 5758|7197.50
C05759|Cliente 5759|7198.75
C05760|Cliente 5760|7200.00
C05761|Cliente 5761|7201.25
C05762|Cliente 5762|7202.50
C05763|Cliente 5763|7203.75
C05764|Cliente 5764|7205.00
C05765|Cliente 5765|7206.25
C05766|Cliente 5766|7207.50
C05767|Cliente 5767|7208.75
C05768|Cliente 5768|7210.00
C05769|Cliente 5769|7211.25
C05770|Cliente 5770|7212.50
C05771|Cliente 5771|7213.75
C05772|Cliente 5772|7215.00
C05773|Cliente 5773|7216.25
C05774|Cliente 5774|7217.50
C05775|Cliente 5775|7218.75
C05776|Cliente 5776|7220.00
C05777|Cliente 5777|7221.25
C05778|Cliente 5778|7222.50
C05779|Cliente 5779|7223.75
C05780|Cliente 5780|7225.00
C05781|Cliente 5781|7226.25
C05782|Cliente 5782|7227.50
C05783|Cliente 5783|7228.75
C05784|Cliente 5784|7230.00
C05785|Cliente 5785|7231.25
C05786|Cliente 5786|7232.50
C05787|Cliente 5787|7233.75
C05788|Cliente 5788|7235.00
C05789|Cliente 5789|7236.25
C05790|Cliente 5790|7237.50
C05791|Cliente 5791|7238.75
C05792|Cliente 5792|7240.00
C05793|Cliente 5793|7241.25
C05794|Cliente 5794|7242.50
C05795|Cliente 5795|7243.75
C05796|Cliente 5796|7245.00
C05797|Cliente 5797|7246.25
C05798|Cliente 5798|7247.50
C05799|Cliente 5799|7248.75
C05800||7250.00
C05801|Cliente 5801|7251.25
C05802|Cliente 5802|7252.50
C05803|Cliente 5803|7253.75
C05804|Cliente 5804|7255.00
C05805|Cliente 5805|7256.25
C05806|Cliente 5806|7257.50
C05807|Cliente 5807|7258.75
C05808|Cliente 5808|7260.00
C05809|Cliente 5809|7261.25
C05810|Cliente 5810|7262.50
C05811|Cliente 5811|7263.75
C05812|Cliente 5812|7265.00
C05813|Cliente 5813|7266.25
C05814|Cliente 5814|7267.50
C05815|Cliente 5815|7268.75
C05816|Cliente 5816|7270.00
C05817|Cliente 5817|7271.25
C05818|Cliente 5818|7272.50
C05819|Cliente 5819|7273.75
C05820|Cliente 5820|7275.00
C05821|Cliente 5821|7276.25
C05822|Cliente 5822|7277.50
C05823|Cliente 5823|7278.75
C05824|Cliente 5824|7280.00
C05825|Cliente 5825|7281.25
C05826|Cliente 5826|7282.50
C05827|Cliente 5827|7283.75
C05828|Cliente 5828|7285.00
C05829|Cliente 5829|7286.25
C05830|Cliente 5830|7287.50
C05831|Cliente 5831|7288.75
C05832|Cliente 5832|7290.00
C05833|Cliente 5833|7291.25
C05834|Cliente 5834|7292.50
C05835|Cliente 5835|7293.75
C05836|Cliente 5836|7295.00
C05837|Cliente 5837|7296.25
C05838|Cliente 5838|7297.50
C05839|Cliente 5839|7298.75
C05840|Cliente 5840|7300.00
C05841|Cliente 5841|7301.25
C05842|Cliente 5842|7302.50
C05843|Cliente 5843|7303.75
C05844|Cliente 5844|7305.00
C05845|Cliente 5845|7306.25
C05846|Cliente 5846|7307.50
C05847|Cliente 5847|7308.75
C05848|Cliente 5848|7310.00
C05849|Cliente 5849|7311.25
C05850|Cliente 5850|7312.50
C05851|Cliente 5851|7313.75
C05852|Cliente 5852|7315.00
C05853|Cliente 5853|7316.25
C05854|Cliente 5854|7317.50
C05855|Cliente 5855|7318.75
C05856|Cliente 5856|7320.00
C05857|Cliente 5857|7321.25
C05858|Cliente 5858|7322.50
C05859|Cliente 5859|7323.75
C05860|Cliente 5860|7325.00
C05861|Cliente 5861|7326.25
C05862|Cliente 5862|7327.50
C05863|Cliente 5863|7328.75
C05864|Cliente 5864|7330.00
C05865|Cliente 5865|7331.25
C05866|Cliente 5866|7332.50
C05867|Cliente 5867|7333.75
C05868|Cliente 5868|7335.00
C05869|Cliente 5869|7336.25
C05870|Cliente 5870|7337.50
C05871|Cliente 5871|7338.75
C05872|Cliente 5872|7340.00
C05873|Cliente 5873|7341.25
C05874|Cliente 5874|7342.50
C05875|Cliente 5875|7343.75
C05876|Cliente 5876|7345.00
C05877|Cliente 5877|7346.25
C05878|Cliente 5878|7347.50
C05879|Cliente 5879|7348.75
C05880|Cliente 5880|7350.00
C05881|Cliente 5881|7351.25
C05882|Cliente 5882|7352.50
C05883|Cliente 5883|7353.75
C05884|Cliente 5884|7355.00
C05885|Cliente 5885|7356.25
C05886|Cliente 5886|7357.50
C05887|Cliente 5887|7358.75
C05888|Cliente 5888|7360.00
C05889|Cliente 5889|7361.25
C05890|Cliente 5890|7362.50
C05891|Cliente 5891|7363.75
C05892|Cliente 5892|7365.00
C05893|Cliente 5893|7366.25
C05894|Cliente 5894|7367.50
C05895|Cliente 5895|7368.75
C05896|Cliente 5896|7370.00
C05897|Cliente 5897|7371.25
C05898|Cliente 5898|7372.50
C05899|Cliente 5899|7373.75
C05900||7375.00
C05901|Cliente 5901|7376.25
C05902|Cliente 5902|7377.50
C05903|Cliente 5903|7378.75
C05904|Cliente 5904|7380.00
C05905|Cliente 5905|7381.25
C05906|Cliente 5906|7382.50
C05907|Cliente 5907|7383.75
C05908|Cliente 5908|7385.00
C05909|Cliente 5909|7386.25
C05910|Cliente 5910|7387.50
C05911|Cliente 5911|7388.75
C05912|Cliente 5912|7390.00
C05913|Cliente 5913|7391.25
C05914|Cliente 5914|7392.50
C05915|Cliente 5915|7393.75
C05916|Cliente 5916|7395.00
C05917|Cliente 5917|7396.25
C05918|Cliente 5918|7397.50
C05919|Cliente 5919|7398.75
C05920|Cliente 5920|7400.00
C05921|Cliente 5921|7401.25
C05922|Cliente 5922|7402.50
C05923|Cliente 5923|7403.75
C05924|Cliente 5924|7405.00
C05925|Cliente 5925|7406.25
C05926|Cliente 5926|7407.50
C05927|Cliente 5927|7408.75
C05928|Cliente 5928|7410.00
C05929|Cliente 5929|7411.25
C05930|Cliente 5930|7412.50
C05931|Cliente 5931|7413.75
C05932|Cliente 5932|7415.00
C05933|Cliente 5933|7416.25
C05934|Cliente 5934|7417.50
C05935|Cliente 5935|7418.75
C05936|Cliente 5936|7420.00
C05937|Cliente 5937|7421.25
C05938|Cliente 5938|7422.50
C05939|Cliente 5939|7423.75
C05940|Cliente 5940|7425.00
C05941|Cliente 5941|7426.25
C05942|Cliente 5942|7427.50
C05943|Cliente 5943|7428.75
C05944|Cliente 5944|7430.00
C05945|Cliente 5945|7431.25
C05946|Cliente 5946|7432.50
C05947|Cliente 5947|7433.75
C05948|Cliente 5948|7435.00
C05949|Cliente 5949|7436.25
C05950|Cliente 5950|7437.50
C05951|Cliente 5951|7438.75
C05952|Cliente 5952|7440.00
C05953|Cliente 5953|7441.25
C05954|Cliente 5954|7442.50
C05955|Cliente 5955|7443.75
C05956|Cliente 5956|7445.00
C05957|Cliente 5957|7446.25
C05958|Cliente 5958|7447.50
C05959|Cliente 5959|7448.75
C05960|Cliente 5960|7450.00
C05961|Cliente 5961|7451.25
C05962|Cliente 5962|7452.50
C05963|Cliente 5963|7453.75
C05964|Cliente 5964|7455.00
C05965|Cliente 5965|7456.25
C05966|Cliente 5966|7457.50
C05967|Cliente 5967|7458.75
C05968|Cliente 5968|7460.00
C05969|Cliente 5969|7461.25
C05970|Cliente 5970|7462.50
C05971|Cliente 5971|7463.75
C05972|Cliente 5972|7465.00
C05973|Cliente 5973|7466.25
C05974|Cliente 5974|7467.50
C05975|Cliente 5975|7468.75
C05976|Cliente 5976|7470.00
C05977|Cliente 5977|7471.25
C05978|Cliente 5978|7472.50
C05979|Cliente 5979|7473.75
C05980|Cliente 5980|7475.00
C05981|Cliente 5981|7476.25
C05982|Cliente 5982|7477.50
C05983|Cliente 5983|7478.75
C05984|Cliente 5984|7480.00
C05985|Cliente 5985|7481.25
C05986|Cliente 5986|7482.50
C05987|Cliente 5987|7483.75
C05988|Cliente 5988|7485.00
C05989|Cliente 5989|7486.25
C05990|Cliente 5990|7487.50
C05991|Cliente 5991|7488.75
C05992|Cliente 5992|7490.00
C05993|Cliente 5993|7491.25
C05994|Cliente 5994|7492.50
C05995|Cliente 5995|7493.75
C05996|Cliente 5996|7495.00
C05997|Cliente 5997|7496.25
C05998|Cliente 5998|7497.50
C05999|Cliente 5999|7498.75
C06000||7500.00
C06001|Cliente 6001|7501.25
C06002|Cliente 6002|7502.50
C06003|Cliente 6003|7503.75
C06004|Cliente 6004|7505.00
C06005|Cliente 6005|7506.25
C06006|Cliente 6006|7507.50
C06007|Cliente 6007|7508.75
C06008|Cliente 6008|7510.00
C06009|Cliente 6009|7511.25
C06010|Cliente 6010|7512.50
C06011|Cliente 6011|7513.75
C06012|Cliente 6012|7515.00
C06013|Cliente 6013|7516.25
C06014|Cliente 6014|7517.50
C06015|Cliente 6015|7518.75
C06016|Cliente 6016|7520.00
C06017|Cliente 6017|7521.25
C06018|Cliente 6018|7522.50
C06019|Cliente 6019|7523.75
C06020|Cliente 6020|7525.00
C06021|Cliente 6021|7526.25
C06022|Cliente 6022|7527.50
C06023|Cliente 6023|7528.75
C06024|Cliente 6024|7530.00
C06025|Cliente 6025|7531.25
C06026|Cliente 6026|7532.50
C06027|Cliente 6027|7533.75
C06028|Cliente 6028|7535.00
C06029|Cliente 6029|7536.25
C06030|Cliente 6030|7537.50
C06031|Cliente 6031|7538.75
C06032|Cliente 6032|7540.00
C06033|Cliente 6033|7541.25
C06034|Cliente 6034|7542.50
C06035|Cliente 6035|7543.75
C06036|Cliente 6036|7545.00
C06037|Cliente 6037|7546.25
C06038|Cliente 6038|7547.50
C06039|Cliente 6039|7548.75
C06040|Cliente 6040|7550.00
C06041|Cliente 6041|7551.25
C06042|Cliente 6042|7552.50
C06043|Cliente 6043|7553.75
C06044|Cliente 6044|7555.00
C06045|Cliente 6045|7556.25
C06046|Cliente 6046|7557.50
C06047|Cliente 6047|7558.75
C06048|Cliente 6048|7560.00
C06049|Cliente 6049|7561.25
C06050|Cliente 6050|7562.50
C06051|Cliente 6051|7563.75
C06052|Cliente 6052|7565.00
C06053|Cliente 6053|7566.25
C06054|Cliente 6054|7567.50
C06055|Cliente 6055|7568.75
C06056|Cliente 6056|7570.00
C06057|Cliente 6057|7571.25
C06058|Cliente 6058|7572.50
C06059|Cliente 6059|7573.75
C06060|Cliente 6060|7575.00
C06061|Cliente 6061|7576.25
C06062|Cliente 6062|7577.50
C06063|Cliente 6063|7578.75
C06064|Cliente 6064|7580.00
C06065|Cliente 6065|7581.25
C06066|Cliente 6066|7582.50
C06067|Cliente 6067|7583.75
C06068|Cliente 6068|7585.00
C06069|Cliente 6069|7586.25
C06070|Cliente 6070|7587.50
C06071|Cliente 6071|7588.75
C06072|Cliente 6072|7590.00
C06073|Cliente 6073|7591.25
C06074|Cliente 6074|7592.50
C06075|Cliente 6075|7593.75
C06076|Cliente 6076|7595.00
C06077|Cliente 6077|7596.25
C06078|Cliente 6078|7597.50
C06079|Cliente 6079|7598.75
C06080|Cliente 6080|7600.00
C06081|Cliente 6081|7601.25
C06082|Cliente 6082|7602.50
C06083|Cliente 6083|7603.75
C06084|Cliente 6084|7605.00
C06085|Cliente 6085|7606.25
C06086|Cliente 6086|7607.50
C06087|Cliente 6087|7608.75
C06088|Cliente 6088|7610.00
C06089|Cliente 6089|7611.25
C06090|Cliente 6090|7612.50
C06091|Cliente 6091|7613.75
C06092|Cliente 6092|7615.00
C06093|Cliente 6093|7616.25
C06094|Cliente 6094|7617.50
C06095|Cliente 6095|7618.75
C06096|Cliente 6096|7620.00
C06097|Cliente 6097|7621.25
C06098|Cliente 6098|7622.50
C06099|Cliente 6099|7623.75
C06100||7625.00
C06101|Cliente 6101|7626.25
C06102|Cliente 6102|7627.50
C06103|Cliente 6103|7628.75
C06104|Cliente 6104|7630.00
C06105|Cliente 6105|7631.25
C06106|Cliente 6106|7632.50
C06107|Cliente 6107|7633.75
C06108|Cliente 6108|7635.00
C06109|Cliente 6109|7636.25
C06110|Cliente 6110|7637.50
C06111|Cliente 6111|7638.75
C06112|Cliente 6112|7640.00
C06113|Cliente 6113|7641.25
C06114|Cliente 6114|7642.50
C06115|Cliente 6115|7643.75
C06116|Cliente 6116|7645.00
C06117|Cliente 6117|7646.25
C06118|Cliente 6118|7647.50
C06119|Cliente 6119|7648.75
C06120|Cliente 6120|7650.00
C06121|Cliente 6121|7651.25
C06122|Cliente 6122|7652.50
C06123|Cliente 6123|7653.75
C06124|Cliente 6124|7655.00
C06125|Cliente 6125|7656.25
C06126|Cliente 6126|7657.50
C06127|Cliente 6127|7658.75
C06128|Cliente 6128|7660.00
C06129|Cliente 6129|7661.25
C06130|Cliente 6130|7662.50
C06131|Cliente 6131|7663.75
C06132|Cliente 6132|7665.00
C06133|Cliente 6133|7666.25
C06134|Cliente 6134|7667.50
C06135|Cliente 6135|7668.75
C06136|Cliente 6136|7670.00
C06137|Cliente 6137|7671.25
C06138|Cliente 6138|7672.50
C06139|Cliente 6139|7673.75
C06140|Cliente 6140|7675.00
C06141|Cliente 6141|7676.25
C06142|Cliente 6142|7677.50
C06143|Cliente 6143|7678.75
C06144|Cliente 6144|7680.00
C06145|Cliente 6145|7681.25
C06146|Cliente 6146|7682.50
C06147|Cliente 6147|7683.75
C06148|Cliente 6148|7685.00
C06149|Cliente 6149|7686.25
C06150|Cliente 6150|7687.50
C06151|Cliente 6151|7688.75
C06152|Cliente 6152|7690.00
C06153|Cliente 6153|7691.25
C06154|Cliente 6154|7692.50
C06155|Cliente 6155|7693.75
C06156|Cliente 6156|7695.00
C06157|Cliente 6157|7696.25
C06158|Cliente 6158|7697.50
C06159|Cliente 6159|7698.75
C06160|Cliente 6160|7700.00
C06161|Cliente 6161|7701.25
C06162|Cliente 6162|7702.50
C06163|Cliente 6163|7703.75
C06164|Cliente 6164|7705.00
C06165|Cliente 6165|7706.25
C06166|Cliente 6166|7707.50
C06167|Cliente 6167|7708.75
C06168|Cliente 6168|7710.00
C06169|Cliente 6169|7711.25
C06170|Cliente 6170|7712.50
C06171|Cliente 6171|7713.75
C06172|Cliente 6172|7715.00
C06173|Cliente 6173|7716.25
C06174|Cliente 6174|7717.50
C06175|Cliente 6175|7718.75
C06176|Cliente 6176|7720.00
C06177|Cliente 6177|7721.25
C06178|Cliente 6178|7722.50
C06179|Cliente 6179|7723.75
C06180|Cliente 6180|7725.00
C06181|Cliente 6181|7726.25
C06182|Cliente 6182|7727.50
C06183|Cliente 6183|7728.75
C06184|Cliente 6184|7730.00
C06185|Cliente 6185|7731.25
C06186|Cliente 6186|7732.50
C06187|Cliente 6187|7733.75
C06188|Cliente 6188|7735.00
C06189|Cliente 6189|7736.25
C06190|Cliente 6190|7737.50
C06191|Cliente 6191|7738.75
C06192|Cliente 6192|7740.00
C06193|Cliente 6193|7741.25
C06194|Cliente 6194|7742.50
C06195|Cliente 6195|7743.75
C06196|Cliente 6196|7745.00
C06197|Cliente 6197|7746.25
C06198|Cliente 6198|7747.50
C06199|Cliente 6199|7748.75
C06200||7750.00
C06201|Cliente 6201|7751.25
C06202|Cliente 6202|7752.50
C06203|Cliente 6203|7753.75
C06204|Cliente 6204|7755.00
C06205|Cliente 6205|7756.25
C06206|Cliente 6206|7757.50
C06207|Cliente 6207|7758.75
C06208|Cliente 6208|7760.00
C06209|Cliente 6209|7761.25
C06210|Cliente 6210|7762.50
C06211|Cliente 6211|7763.75
C06212|Cliente 6212|7765.00
C06213|Cliente 6213|7766.25
C06214|Cliente 6214|7767.50
C06215|Cliente 6215|7768.75
C06216|Cliente 6216|7770.00
C06217|Cliente 6217|7771.25
C06218|Cliente 6218|7772.50
C06219|Cliente 6219|7773.75
C06220|Cliente 6220|7775.00
C06221|Cliente 6221|7776.25
C06222|Cliente 6222|7777.50
C06223|Cliente 6223|7778.75
C06224|Cliente 6224|7780.00
C06225|Cliente 6225|7781.25
C06226|Cliente 6226|7782.50
C06227|Cliente 6227|7783.75
C06228|Cliente 6228|7785.00
C06229|Cliente 6229|7786.25
C06230|Cliente 6230|7787.50
C06231|Cliente 6231|7788.75
C06232|Cliente 6232|7790.00
C06233|Cliente 6233|7791.25
C06234|Cliente 6234|7792.50
C06235|Cliente 6235|7793.75
C06236|Cliente 6236|7795.00
C06237|Cliente 6237|7796.25
C06238|Cliente 6238|7797.50
C06239|Cliente 6239|7798.75
C06240|Cliente 6240|7800.00
C06241|Cliente 6241|7801.25
C06242|Cliente 6242|7802.50
C06243|Cliente 6243|7803.75
C06244|Cliente 6244|7805.00
C06245|Cliente 6245|7806.25
C06246|Cliente 6246|7807.50
C06247|Cliente 6247|7808.75
C06248|Cliente 6248|7810.00
C06249|Cliente 6249|7811.25
C06250|Cliente 6250|7812.50
C06251|Cliente 6251|7813.75
C06252|Cliente 6252|7815.00
C06253|Cliente 6253|7816.25
C06254|Cliente 6254|7817.50
C06255|Cliente 6255|7818.75
C06256|Cliente 6256|7820.00
C06257|Cliente 6257|7821.25
C06258|Cliente 6258|7822.50
C06259|Cliente 6259|7823.75
C06260|Cliente 6260|7825.00
C06261|Cliente 6261|7826.25
C06262|Cliente 6262|7827.50
C06263|Cliente 6263|7828.75
C06264|Cliente 6264|7830.00
C06265|Cliente 6265|7831.25
C06266|Cliente 6266|7832.50
C06267|Cliente 6267|7833.75
C06268|Cliente 6268|7835.00
C06269|Cliente 6269|7836.25
C06270|Cliente 6270|7837.50
C06271|Cliente 6271|7838.75
C06272|Cliente 6272|7840.00
C06273|Cliente 6273|7841.25
C06274|Cliente 6274|7842.50
C06275|Cliente 6275|7843.75
C06276|Cliente 6276|7845.00
C06277|Cliente 6277|7846.25
C06278|Cliente 6278|7847.50
C06279|Cliente 6279|7848.75
C06280|Cliente 6280|7850.00
C06281|Cliente 6281|7851.25
C06282|Cliente 6282|7852.50
C06283|Cliente 6283|7853.75
C06284|Cliente 6284|7855.00
C06285|Cliente 6285|7856.25
C06286|Cliente 6286|7857.50
C06287|Cliente 6287|7858.75
C06288|Cliente 6288|7860.00
C06289|Cliente 6289|7861.25
C06290|Cliente 6290|7862.50
C06291|Cliente 6291|7863.75
C06292|Cliente 6292|7865.00
C06293|Cliente 6293|7866.25
C06294|Cliente 6294|7867.50
C06295|Cliente 6295|7868.75
C06296|Cliente 6296|7870.00
C06297|Cliente 6297|7871.25
C06298|Cliente 6298|7872.50
C06299|Cliente 6299|7873.75
C06300||7875.00
C06301|Cliente 6301|7876.25
C06302|Cliente 6302|7877.50
C06303|Cliente 6303|7878.75
C06304|Cliente 6304|7880.00
C06305|Cliente 6305|7881.25
C06306|Cliente 6306|7882.50
C06307|Cliente 6307|7883.75
C06308|Cliente 6308|7885.00
C06309|Cliente 6309|7886.25
C06310|Cliente 6310|7887.50
C06311|Cliente 6311|7888.75
C06312|Cliente 6312|7890.00
C06313|Cliente 6313|7891.25
